symbol,strategy,timeFrame,signalDate,entryPrice,rsiDaily,rsiWeekly,rsiMonthly,volume,pattern,return5D,return10D,return20D,return40D,maxDrawdown,maxGain,outcome
DBOL,WealthCreation,W,2022-11-11,165.25,0.00,60.55,0.00,186491,,0.00,0.00,0.00,0.00,-3.18,1.97,Loss
CUPID,WealthCreation,W,2022-11-11,2.36,0.00,64.20,0.00,4148000,,0.00,0.00,0.00,0.00,0.00,14.41,Win
GOLDBETA,WealthCreation,W,2022-11-11,44.80,0.00,61.13,0.00,218700,,0.00,0.00,0.00,0.00,-6.81,12.50,Win
HBLENGINE,WealthCreation,W,2022-11-11,102.70,0.00,60.48,0.00,6040236,,0.00,0.00,0.00,0.00,-4.58,0.00,Loss
EXIDEIND,WealthCreation,W,2022-11-11,170.85,0.00,67.39,0.00,8838819,,0.00,0.00,0.00,0.00,-0.12,13.67,Win
KSB,WealthCreation,W,2022-11-11,366.88,0.00,60.52,0.00,307210,,0.00,0.00,0.00,0.00,-1.27,1.94,Win
NDTV,WealthCreation,W,2022-11-11,284.05,0.00,61.51,0.00,84502,,0.00,0.00,0.00,0.00,-0.94,30.95,Loss
ESCORTS,WealthCreation,W,2022-11-11,1984.30,0.00,60.68,0.00,539822,,0.00,0.00,0.00,0.00,-1.59,18.85,Win
LICNETFGSC,WealthCreation,W,2022-11-11,22.45,0.00,61.70,0.00,69629,,0.00,0.00,0.00,0.00,-2.41,20.76,Win
WABAG,WealthCreation,W,2022-11-11,277.95,0.00,64.44,0.00,179389,,0.00,0.00,0.00,0.00,0.00,34.92,Win
HINDZINC,WealthCreation,W,2022-11-11,296.55,0.00,63.96,0.00,941379,,0.00,0.00,0.00,0.00,-1.26,29.15,Win
TIMKEN,WealthCreation,W,2022-11-11,2888.65,0.00,66.05,0.00,261303,,0.00,0.00,0.00,0.00,-0.86,0.90,Win
PFC,WealthCreation,W,2022-11-11,96.24,0.00,62.25,0.00,17572836,,0.00,0.00,0.00,0.00,-0.67,34.50,Win
HCC,WealthCreation,W,2022-11-11,11.81,0.00,66.31,0.00,14667945,,0.00,0.00,0.00,0.00,-4.40,54.95,Win
NBCC,WealthCreation,W,2022-11-18,25.30,0.00,65.51,0.00,20280907,,0.00,0.00,0.00,0.00,-2.49,15.30,Loss
HITECH,WealthCreation,W,2022-11-18,61.71,0.00,71.94,0.00,1247759,,0.00,0.00,0.00,0.00,0.00,44.95,Win
ONWARDTEC,WealthCreation,W,2022-11-18,292.50,0.00,61.72,0.00,18881,,0.00,0.00,0.00,0.00,-2.53,22.21,Win
PRICOLLTD,WealthCreation,W,2022-11-18,174.40,0.00,64.46,0.00,785208,,0.00,0.00,0.00,0.00,-1.38,2.26,Win
CERA,WealthCreation,W,2022-11-18,5205.90,0.00,62.12,0.00,34438,,0.00,0.00,0.00,0.00,-0.91,2.04,Win
BANKA,WealthCreation,W,2022-11-18,75.85,0.00,66.11,0.00,19704,,0.00,0.00,0.00,0.00,-2.44,22.15,Win
NLCINDIA,WealthCreation,W,2022-11-18,77.95,0.00,62.74,0.00,3703873,,0.00,0.00,0.00,0.00,-1.73,22.26,Loss
EASEMYTRIP,WealthCreation,W,2022-11-18,23.87,0.00,69.47,0.00,5464504,,0.00,0.00,0.00,0.00,0.00,53.96,Win
GRAVITA,WealthCreation,W,2022-11-18,352.40,0.00,61.30,0.00,362495,,0.00,0.00,0.00,0.00,-3.08,1.70,Loss
BTML,WealthCreation,W,2022-11-18,5.28,0.00,66.65,0.00,621433,,0.00,0.00,0.00,0.00,0.00,251.70,Win
INDBANK,WealthCreation,W,2022-11-18,24.25,0.00,66.50,0.00,705302,,0.00,0.00,0.00,0.00,0.00,72.99,Win
IZMO,WealthCreation,W,2022-11-18,78.65,0.00,61.17,0.00,387780,,0.00,0.00,0.00,0.00,-2.16,16.97,Loss
SANSERA,WealthCreation,W,2022-11-18,740.10,0.00,63.25,0.00,102527,,0.00,0.00,0.00,0.00,-1.01,12.82,Win
GENUSPOWER,WealthCreation,W,2022-11-18,85.80,0.00,64.65,0.00,1402710,,0.00,0.00,0.00,0.00,-1.05,19.46,Win
MANYAVAR,WealthCreation,W,2022-11-18,1317.45,0.00,61.72,0.00,168672,,0.00,0.00,0.00,0.00,-1.23,2.46,Win
VADILALIND,WealthCreation,W,2022-11-18,2321.55,0.00,61.66,0.00,60209,,0.00,0.00,0.00,0.00,-0.80,20.18,Win
RADAAN,WealthCreation,W,2022-11-18,1.60,0.00,62.00,0.00,19248,,0.00,0.00,0.00,0.00,0.00,31.25,Win
TREJHARA,WealthCreation,W,2022-11-18,69.80,0.00,61.92,0.00,32409,,0.00,0.00,0.00,0.00,-0.93,2.08,Win
ABBOTINDIA,WealthCreation,W,2022-11-18,19741.20,0.00,61.94,0.00,15793,,0.00,0.00,0.00,0.00,-1.92,13.97,Win
APOLLOTYRE,WealthCreation,W,2022-11-18,273.30,0.00,65.48,0.00,5854079,,0.00,0.00,0.00,0.00,-0.22,24.39,Win
SONATSOFTW,WealthCreation,W,2022-11-25,276.48,0.00,61.59,0.00,470514,,0.00,0.00,0.00,0.00,-2.34,10.18,Loss
ITBEES,WealthCreation,W,2022-11-25,31.60,0.00,60.37,0.00,4557966,,0.00,0.00,0.00,0.00,-4.11,3.48,Loss
ADROITINFO,WealthCreation,W,2022-11-25,18.80,0.00,62.25,0.00,78069,,0.00,0.00,0.00,0.00,-3.46,71.01,Win
TIINDIA,WealthCreation,W,2022-11-25,2588.30,0.00,66.70,0.00,685492,,0.00,0.00,0.00,0.00,-0.89,17.69,Win
CRAFTSMAN,WealthCreation,W,2022-11-25,3031.80,0.00,62.57,0.00,55462,,0.00,0.00,0.00,0.00,-1.29,22.40,Win
HDFCGOLD,WealthCreation,W,2022-11-25,46.23,0.00,62.28,0.00,493483,,0.00,0.00,0.00,0.00,-0.11,12.35,Win
PERSISTENT,WealthCreation,W,2022-11-25,1985.40,0.00,66.92,0.00,962526,,0.00,0.00,0.00,0.00,-4.70,11.44,Loss
SETF10GILT,WealthCreation,W,2022-11-25,204.20,0.00,61.89,0.00,8496,,0.00,0.00,0.00,0.00,0.00,4.29,Win
SHARIABEES,WealthCreation,W,2022-11-25,427.51,0.00,62.50,0.00,3606,,0.00,0.00,0.00,0.00,-1.96,4.72,Loss
THEMISMED,WealthCreation,W,2022-11-25,97.87,0.00,62.27,0.00,88069,,0.00,0.00,0.00,0.00,-2.63,46.65,Win
BLKASHYAP,WealthCreation,W,2022-11-25,27.60,0.00,62.03,0.00,445445,,0.00,0.00,0.00,0.00,-2.72,38.95,Win
TRIVENI,WealthCreation,W,2022-11-25,284.65,0.00,63.58,0.00,674832,,0.00,0.00,0.00,0.00,-3.39,9.40,Loss
ULTRACEMCO,WealthCreation,W,2022-11-25,6874.00,0.00,64.88,0.00,377893,,0.00,0.00,0.00,0.00,-0.20,6.18,Win
IGL,WealthCreation,W,2022-11-25,215.30,0.00,61.47,0.00,5126938,,0.00,0.00,0.00,0.00,-7.12,4.97,Loss
PVP,WealthCreation,W,2022-11-25,8.55,0.00,63.50,0.00,601224,,0.00,0.00,0.00,0.00,0.00,38.01,Win
SOTL,WealthCreation,W,2022-11-25,303.85,0.00,60.28,0.00,73465,,0.00,0.00,0.00,0.00,0.00,13.87,Win
JMFINANCIL,WealthCreation,W,2022-11-25,73.55,0.00,65.24,0.00,6428596,,0.00,0.00,0.00,0.00,-1.77,15.43,Loss
SAKHTISUG,WealthCreation,W,2022-11-25,21.15,0.00,62.00,0.00,318392,,0.00,0.00,0.00,0.00,-0.47,3.31,Win
KICL,WealthCreation,W,2022-11-25,1814.00,0.00,61.06,0.00,5223,,0.00,0.00,0.00,0.00,-1.18,8.81,Loss
SARDAEN,WealthCreation,W,2022-11-25,93.02,0.00,65.20,0.00,393939,,0.00,0.00,0.00,0.00,-1.86,15.55,Loss
FINPIPE,WealthCreation,W,2022-11-25,161.75,0.00,60.60,0.00,2058033,,0.00,0.00,0.00,0.00,-5.35,20.56,Win
YESBANK,WealthCreation,W,2022-11-25,16.95,0.00,62.09,0.00,102979985,,0.00,0.00,0.00,0.00,-0.29,46.02,Win
NILAINFRA,WealthCreation,W,2022-11-25,6.85,0.00,63.65,0.00,930618,,0.00,0.00,0.00,0.00,-2.19,27.01,Win
MIDCAPETF,WealthCreation,W,2022-11-25,12.00,0.00,64.11,0.00,725050,,0.00,0.00,0.00,0.00,-4.17,6.67,Loss
MIDCAP,WealthCreation,W,2022-11-25,8.80,0.00,64.01,0.00,39330,,0.00,0.00,0.00,0.00,-1.14,13.07,Loss
KCPSUGIND,WealthCreation,W,2022-11-25,25.50,0.00,61.48,0.00,681531,,0.00,0.00,0.00,0.00,-3.92,34.12,Win
ITAXIS,WealthCreation,W,2022-11-25,312.60,0.00,60.26,0.00,4539,,0.00,0.00,0.00,0.00,-3.87,3.95,Loss
MUNJALSHOW,WealthCreation,W,2022-11-25,110.25,0.00,60.09,0.00,222004,,0.00,0.00,0.00,0.00,-5.17,4.63,Loss
GOLD1,WealthCreation,W,2022-11-25,45.11,0.00,60.88,0.00,636049,,0.00,0.00,0.00,0.00,-7.12,15.94,Win
SOLARINDS,WealthCreation,W,2022-11-25,3759.70,0.00,65.08,0.00,81684,,0.00,0.00,0.00,0.00,-0.79,0.93,Loss
PTC,WealthCreation,W,2022-11-25,88.60,0.00,60.10,0.00,947103,,0.00,0.00,0.00,0.00,-9.03,8.07,Loss
LOWVOL1,WealthCreation,W,2022-11-25,13.65,0.00,61.89,0.00,13061,,0.00,0.00,0.00,0.00,-4.76,21.98,Loss
SBIETFIT,WealthCreation,W,2022-11-25,315.20,0.00,60.74,0.00,27752,,0.00,0.00,0.00,0.00,-4.01,3.73,Loss
SBIETFQLTY,WealthCreation,W,2022-11-25,154.25,0.00,62.34,0.00,3794,,0.00,0.00,0.00,0.00,-2.63,3.37,Loss
LICNETFGSC,WealthCreation,W,2022-11-25,22.60,0.00,61.43,0.00,21376,,0.00,0.00,0.00,0.00,-3.05,19.96,Loss
MOM100,WealthCreation,W,2022-11-25,33.44,0.00,63.43,0.00,1356384,,0.00,0.00,0.00,0.00,-1.26,13.64,Win
UNITDSPR,WealthCreation,W,2022-11-25,889.35,0.00,63.93,0.00,1261785,,0.00,0.00,0.00,0.00,-2.09,7.02,Loss
PRESTIGE,WealthCreation,W,2022-11-25,460.00,0.00,62.36,0.00,406765,,0.00,0.00,0.00,0.00,-1.62,11.17,Win
IOC,WealthCreation,W,2022-11-25,73.35,0.00,60.91,0.00,22419456,,0.00,0.00,0.00,0.00,-0.75,8.04,Loss
JAGRAN,WealthCreation,W,2022-11-25,71.50,0.00,60.18,0.00,488486,,0.00,0.00,0.00,0.00,-8.60,17.48,Win
RAJTV,WealthCreation,W,2022-12-02,49.20,0.00,65.75,0.00,21211,,0.00,0.00,0.00,0.00,-9.35,27.54,Loss
HDFCAMC,WealthCreation,W,2022-12-02,1096.98,0.00,62.91,0.00,717496,,0.00,0.00,0.00,0.00,-6.03,5.50,Loss
NORBTEAEXP,WealthCreation,W,2022-12-02,7.35,0.00,60.64,0.00,2620,,0.00,0.00,0.00,0.00,-2.04,110.88,Win
OMINFRAL,WealthCreation,W,2022-12-02,39.40,0.00,60.93,0.00,626070,,0.00,0.00,0.00,0.00,-7.11,16.50,Loss
ASHIMASYN,WealthCreation,W,2022-12-02,15.45,0.00,60.33,0.00,247085,,0.00,0.00,0.00,0.00,-4.85,18.45,Loss
BAJAJCON,WealthCreation,W,2022-12-02,169.30,0.00,66.24,0.00,1212901,,0.00,0.00,0.00,0.00,-6.62,9.07,Loss
AVTNPL,WealthCreation,W,2022-12-02,111.55,0.00,62.65,0.00,144257,,0.00,0.00,0.00,0.00,-4.89,11.79,Loss
SARVESHWAR,WealthCreation,W,2022-12-02,2.03,0.00,66.36,0.00,2982513,,0.00,0.00,0.00,0.00,0.00,49.26,Win
SURYAROSNI,WealthCreation,W,2022-12-02,120.30,0.00,60.80,0.00,1962296,,0.00,0.00,0.00,0.00,-7.74,12.84,Loss
ENERGYDEV,WealthCreation,W,2022-12-02,19.55,0.00,63.31,0.00,148663,,0.00,0.00,0.00,0.00,-6.91,23.53,Loss
HINDUNILVR,WealthCreation,W,2022-12-02,2615.10,0.00,62.00,0.00,2101492,,0.00,0.00,0.00,0.00,-1.52,4.84,Loss
POLYCAB,WealthCreation,W,2022-12-02,2674.30,0.00,61.27,0.00,641931,,0.00,0.00,0.00,0.00,-1.07,13.11,Loss
TTKHLTCARE,WealthCreation,W,2022-12-02,910.05,0.00,66.53,0.00,6538,,0.00,0.00,0.00,0.00,0.00,23.62,Win
DSSL,WealthCreation,W,2022-12-02,346.00,0.00,61.92,0.00,57864,,0.00,0.00,0.00,0.00,-12.72,13.55,Loss
AUBANK,WealthCreation,W,2022-12-02,648.35,0.00,61.47,0.00,2011497,,0.00,0.00,0.00,0.00,-1.64,7.15,Loss
STARCEMENT,WealthCreation,W,2022-12-02,106.55,0.00,69.60,0.00,185021,,0.00,0.00,0.00,0.00,-1.74,16.42,Win
MADRASFERT,WealthCreation,W,2022-12-02,53.85,0.00,66.74,0.00,1023409,,0.00,0.00,0.00,0.00,-1.76,79.11,Win
BAJAJHIND,WealthCreation,W,2022-12-02,13.50,0.00,66.40,0.00,51795738,,0.00,0.00,0.00,0.00,0.00,49.26,Win
HFCL,WealthCreation,W,2022-12-02,81.40,0.00,61.86,0.00,12130273,,0.00,0.00,0.00,0.00,-3.50,9.09,Loss
COUNCODOS,WealthCreation,W,2022-12-02,4.90,0.00,69.14,0.00,1881003,,0.00,0.00,0.00,0.00,-6.12,40.82,Loss
ARIES,WealthCreation,W,2022-12-02,143.75,0.00,63.82,0.00,113499,,0.00,0.00,0.00,0.00,0.00,68.83,Win
STEL,WealthCreation,W,2022-12-02,142.00,0.00,65.35,0.00,18940,,0.00,0.00,0.00,0.00,-2.82,22.82,Loss
SUKHJITS,WealthCreation,W,2022-12-02,214.00,0.00,71.51,0.00,8316,,0.00,0.00,0.00,0.00,-2.98,10.88,Loss
SPIC,WealthCreation,W,2022-12-09,63.65,0.00,65.34,0.00,1480021,,0.00,0.00,0.00,0.00,-3.93,30.09,Loss
SUNDRMFAST,WealthCreation,W,2022-12-09,928.60,0.00,66.19,0.00,109319,,0.00,0.00,0.00,0.00,-1.46,7.68,Loss
CARERATING,WealthCreation,W,2022-12-09,553.95,0.00,64.23,0.00,130531,,0.00,0.00,0.00,0.00,-0.71,22.21,Win
PGEL,WealthCreation,W,2022-12-09,103.90,0.00,64.76,0.00,280620,,0.00,0.00,0.00,0.00,-1.92,18.37,Win
BEARDSELL,WealthCreation,W,2022-12-09,22.40,0.00,64.28,0.00,78391,,0.00,0.00,0.00,0.00,-11.61,23.66,Win
GOKUL,WealthCreation,W,2022-12-09,34.55,0.00,63.08,0.00,186467,,0.00,0.00,0.00,0.00,-3.18,24.02,Loss
SUZLON,WealthCreation,W,2022-12-09,9.30,0.00,63.95,0.00,137517528,,0.00,0.00,0.00,0.00,-4.30,30.65,Loss
AGROPHOS,WealthCreation,W,2022-12-09,38.55,0.00,66.73,0.00,71026,,0.00,0.00,0.00,0.00,-4.28,1.95,Loss
JINDALSAW,WealthCreation,W,2022-12-09,45.63,0.00,62.42,0.00,3606806,,0.00,0.00,0.00,0.00,-1.10,17.69,Loss
GOODYEAR,WealthCreation,W,2022-12-09,1087.25,0.00,60.54,0.00,45869,,0.00,0.00,0.00,0.00,-1.59,8.07,Loss
PNCINFRA,WealthCreation,W,2022-12-09,283.40,0.00,64.04,0.00,536265,,0.00,0.00,0.00,0.00,-4.02,11.15,Loss
MTNL,WealthCreation,W,2022-12-09,25.40,0.00,67.95,0.00,20269111,,0.00,0.00,0.00,0.00,-14.37,19.29,Loss
KICL,WealthCreation,W,2022-12-09,1876.85,0.00,60.71,0.00,2467,,0.00,0.00,0.00,0.00,-4.49,3.36,Loss
GPPL,WealthCreation,W,2022-12-09,89.75,0.00,60.54,0.00,1637556,,0.00,0.00,0.00,0.00,-2.45,12.81,Loss
RML,WealthCreation,W,2022-12-09,381.80,0.00,60.50,0.00,20598,,0.00,0.00,0.00,0.00,-3.61,8.43,Loss
BALAXI,WealthCreation,W,2022-12-09,111.38,0.00,62.24,0.00,27284,,0.00,0.00,0.00,0.00,-1.24,1.44,Loss
TVSELECT,WealthCreation,W,2022-12-09,285.85,0.00,61.13,0.00,95043,,0.00,0.00,0.00,0.00,-2.85,11.02,Loss
LPDC,WealthCreation,W,2022-12-09,6.65,0.00,62.95,0.00,251884,,0.00,0.00,0.00,0.00,-12.78,30.08,Loss
ANANTRAJ,WealthCreation,W,2022-12-09,102.15,0.00,60.29,0.00,2143874,,0.00,0.00,0.00,0.00,-3.08,11.60,Loss
THOMASCOOK,WealthCreation,W,2022-12-09,78.30,0.00,61.59,0.00,1078620,,0.00,0.00,0.00,0.00,-5.87,11.30,Loss
KUANTUM,WealthCreation,W,2022-12-09,136.40,0.00,63.37,0.00,133589,,0.00,0.00,0.00,0.00,-5.10,12.06,Win
NAVA,WealthCreation,W,2022-12-09,92.53,0.00,60.11,0.00,617392,,0.00,0.00,0.00,0.00,-0.76,1.59,Win
RVHL,WealthCreation,W,2022-12-09,26.10,0.00,60.59,0.00,9312,,0.00,0.00,0.00,0.00,-2.49,10.15,Loss
SHAH,WealthCreation,W,2022-12-16,2.48,0.00,75.47,0.00,1546971,,0.00,0.00,0.00,0.00,-1.61,58.06,Win
GRPLTD,WealthCreation,W,2022-12-16,472.79,0.00,64.43,0.00,7236,,0.00,0.00,0.00,0.00,-2.07,79.73,Win
INDRAMEDCO,WealthCreation,W,2022-12-23,78.25,0.00,61.88,0.00,238209,,0.00,0.00,0.00,0.00,-1.60,20.51,Win
SUPREMEIND,WealthCreation,W,2022-12-23,2319.30,0.00,60.52,0.00,198749,,0.00,0.00,0.00,0.00,-1.30,9.43,Win
SPIC,WealthCreation,W,2022-12-23,61.65,0.00,66.60,0.00,3930473,,0.00,0.00,0.00,0.00,-0.65,49.23,Win
ORIENTPPR,WealthCreation,W,2022-12-23,35.70,0.00,65.04,0.00,5151671,,0.00,0.00,0.00,0.00,-1.12,4.90,Win
KIRLOSIND,WealthCreation,W,2022-12-23,1803.00,0.00,61.08,0.00,6834,,0.00,0.00,0.00,0.00,-1.50,20.30,Win
BFSI,WealthCreation,W,2022-12-23,18.70,0.00,60.79,0.00,352831,,0.00,0.00,0.00,0.00,0.00,5.08,Win
SUNDRMFAST,WealthCreation,W,2022-12-23,923.60,0.00,61.11,0.00,129512,,0.00,0.00,0.00,0.00,-1.47,11.93,Win
HITECH,WealthCreation,W,2022-12-23,70.83,0.00,63.49,0.00,2803239,,0.00,0.00,0.00,0.00,-0.47,5.46,Win
CRAFTSMAN,WealthCreation,W,2022-12-23,3159.95,0.00,67.16,0.00,59311,,0.00,0.00,0.00,0.00,-1.11,17.44,Win
PGEL,WealthCreation,W,2022-12-23,104.92,0.00,63.23,0.00,596280,,0.00,0.00,0.00,0.00,-2.87,17.22,Win
KABRAEXTRU,WealthCreation,W,2022-12-23,441.50,0.00,60.51,0.00,124504,,0.00,0.00,0.00,0.00,0.00,18.46,Win
DBCORP,WealthCreation,W,2022-12-23,114.85,0.00,61.73,0.00,518900,,0.00,0.00,0.00,0.00,-2.00,19.72,Win
BECTORFOOD,WealthCreation,W,2022-12-23,78.92,0.00,62.19,0.00,1252855,,0.00,0.00,0.00,0.00,-0.51,187.62,Win
HINDWAREAP,WealthCreation,W,2022-12-23,365.38,0.00,66.49,0.00,349477,,0.00,0.00,0.00,0.00,-0.71,25.88,Win
DCBBANK,WealthCreation,W,2022-12-23,117.90,0.00,61.63,0.00,4046427,,0.00,0.00,0.00,0.00,-1.65,13.32,Win
LINCOLN,WealthCreation,W,2022-12-23,336.00,0.00,64.11,0.00,129297,,0.00,0.00,0.00,0.00,-0.74,8.93,Loss
CGPOWER,WealthCreation,W,2022-12-23,251.65,0.00,61.00,0.00,2087013,,0.00,0.00,0.00,0.00,-1.63,2.50,Win
JTLIND,WealthCreation,W,2022-12-23,72.34,0.00,61.41,0.00,2400336,,0.00,0.00,0.00,0.00,-2.54,3.66,Win
ENGINERSIN,WealthCreation,W,2022-12-23,74.60,0.00,60.93,0.00,6451224,,0.00,0.00,0.00,0.00,-1.34,21.65,Win
INDSWFTLAB,WealthCreation,W,2022-12-23,63.30,0.00,61.29,0.00,263383,,0.00,0.00,0.00,0.00,-0.55,17.46,Win
ADANIENT,WealthCreation,W,2022-12-23,3531.06,0.00,64.18,0.00,3131698,,0.00,0.00,0.00,0.00,-0.61,2.82,Win
TI,WealthCreation,W,2022-12-23,95.85,0.00,65.99,0.00,571347,,0.00,0.00,0.00,0.00,0.00,32.60,Win
AARVI,WealthCreation,W,2022-12-23,138.60,0.00,61.56,0.00,56738,,0.00,0.00,0.00,0.00,0.00,11.04,Win
BNKETFAXIS,WealthCreation,W,2022-12-23,421.10,0.00,64.39,0.00,3651,,0.00,0.00,0.00,0.00,0.00,4.48,Win
KOTHARIPRO,WealthCreation,W,2022-12-23,63.33,0.00,61.34,0.00,95130,,0.00,0.00,0.00,0.00,-2.84,22.97,Win
MAXIND,WealthCreation,W,2022-12-23,90.92,0.00,63.55,0.00,314294,,0.00,0.00,0.00,0.00,-1.14,9.82,Loss
NH,WealthCreation,W,2022-12-23,739.60,0.00,62.69,0.00,402576,,0.00,0.00,0.00,0.00,-1.76,5.18,Loss
BANKIETF,WealthCreation,W,2022-12-23,41.80,0.00,65.19,0.00,3792718,,0.00,0.00,0.00,0.00,-0.24,5.24,Win
CANBK,WealthCreation,W,2022-12-23,58.31,0.00,69.79,0.00,76551363,,0.00,0.00,0.00,0.00,-1.25,17.20,Win
AARON,WealthCreation,W,2022-12-23,78.43,0.00,61.08,0.00,19542,,0.00,0.00,0.00,0.00,-3.03,12.69,Win
IRISDOREME,WealthCreation,W,2022-12-23,23.57,0.00,60.72,0.00,161206,,0.00,0.00,0.00,0.00,-3.86,124.86,Win
SARDAEN,WealthCreation,W,2022-12-23,92.24,0.00,60.05,0.00,431499,,0.00,0.00,0.00,0.00,-1.54,2.45,Win
CIEINDIA,WealthCreation,W,2022-12-23,303.95,0.00,65.50,0.00,1261472,,0.00,0.00,0.00,0.00,-2.11,52.13,Win
GABRIEL,WealthCreation,W,2022-12-23,159.95,0.00,61.15,0.00,928713,,0.00,0.00,0.00,0.00,-0.03,8.72,Win
RECLTD,WealthCreation,W,2022-12-23,108.75,0.00,65.55,0.00,12676926,,0.00,0.00,0.00,0.00,-0.69,15.95,Win
NMDC,WealthCreation,W,2022-12-23,37.18,0.00,65.56,0.00,31035786,,0.00,0.00,0.00,0.00,0.00,18.15,Win
UJJIVANSFB,WealthCreation,W,2022-12-23,26.15,0.00,60.67,0.00,16261334,,0.00,0.00,0.00,0.00,-1.15,12.05,Win
NFL,WealthCreation,W,2022-12-23,58.70,0.00,66.56,0.00,14901585,,0.00,0.00,0.00,0.00,-1.02,37.31,Win
ANANTRAJ,WealthCreation,W,2022-12-23,89.90,0.00,62.31,0.00,4138362,,0.00,0.00,0.00,0.00,-2.11,9.73,Win
GPIL,WealthCreation,W,2022-12-23,63.27,0.00,63.97,0.00,3185720,,0.00,0.00,0.00,0.00,0.00,31.31,Win
JBMA,WealthCreation,W,2022-12-23,230.93,0.00,68.29,0.00,1973428,,0.00,0.00,0.00,0.00,-2.70,22.98,Win
BANKBEES,WealthCreation,W,2022-12-23,421.38,0.00,64.59,0.00,1959887,,0.00,0.00,0.00,0.00,-0.33,5.61,Win
WEL,WealthCreation,W,2022-12-23,21.77,0.00,65.09,0.00,115490,,0.00,0.00,0.00,0.00,0.00,30.00,Win
SETFNIFBK,WealthCreation,W,2022-12-23,419.20,0.00,65.37,0.00,1304971,,0.00,0.00,0.00,0.00,-0.57,4.21,Win
LINC,WealthCreation,W,2022-12-23,177.78,0.00,66.09,0.00,111848,,0.00,0.00,0.00,0.00,-0.08,55.39,Win
ICICIB22,WealthCreation,W,2022-12-23,55.32,0.00,63.20,0.00,237256,,0.00,0.00,0.00,0.00,-1.41,9.54,Win
VSSL,WealthCreation,W,2022-12-23,134.98,0.00,63.18,0.00,410204,,0.00,0.00,0.00,0.00,-1.80,59.88,Win
NACLIND,WealthCreation,W,2022-12-23,78.66,0.00,69.77,0.00,377629,,0.00,0.00,0.00,0.00,0.00,29.07,Win
KUANTUM,WealthCreation,W,2022-12-23,131.50,0.00,61.42,0.00,513320,,0.00,0.00,0.00,0.00,-0.30,7.60,Win
M&MFIN,WealthCreation,W,2022-12-23,214.79,0.00,60.73,0.00,3909479,,0.00,0.00,0.00,0.00,-0.29,11.89,Win
IDFCFIRSTB,WealthCreation,W,2022-12-23,53.00,0.00,60.96,0.00,62753779,,0.00,0.00,0.00,0.00,-1.32,5.94,Win
FINCABLES,WealthCreation,W,2022-12-23,509.45,0.00,60.34,0.00,295681,,0.00,0.00,0.00,0.00,-2.54,10.98,Win
KPITTECH,WealthCreation,W,2022-12-23,650.45,0.00,60.27,0.00,2857167,,0.00,0.00,0.00,0.00,0.00,10.49,Win
USHAMART,WealthCreation,W,2022-12-23,143.95,0.00,71.70,0.00,2964659,,0.00,0.00,0.00,0.00,0.00,45.19,Win
VESUVIUS,WealthCreation,W,2022-12-23,155.52,0.00,61.47,0.00,234570,,0.00,0.00,0.00,0.00,-0.55,2.88,Win
TAINWALCHM,WealthCreation,W,2022-12-23,91.50,0.00,63.02,0.00,17312,,0.00,0.00,0.00,0.00,-3.01,69.18,Win
SBIN,WealthCreation,W,2022-12-23,574.00,0.00,64.55,0.00,13045428,,0.00,0.00,0.00,0.00,-0.57,8.11,Win
VADILALIND,WealthCreation,W,2022-12-23,2476.85,0.00,62.16,0.00,58520,,0.00,0.00,0.00,0.00,-0.67,22.52,Win
GODFRYPHLP,WealthCreation,W,2022-12-23,555.70,0.00,68.92,0.00,861228,,0.00,0.00,0.00,0.00,-1.70,28.91,Win
CONFIPET,WealthCreation,W,2022-12-23,75.45,0.00,60.39,0.00,3285693,,0.00,0.00,0.00,0.00,-3.51,10.34,Win
NPST,WealthCreation,W,2022-12-23,130.00,0.00,82.42,0.00,11200,,0.00,0.00,0.00,0.00,-7.69,2073.08,Win
METROBRAND,WealthCreation,W,2022-12-23,825.65,0.00,62.98,0.00,153363,,0.00,0.00,0.00,0.00,-3.09,10.58,Win
ATGL,WealthCreation,W,2022-12-23,3232.60,0.00,60.54,0.00,417163,,0.00,0.00,0.00,0.00,-4.10,3.93,Win
BANKNIFTY1,WealthCreation,W,2022-12-23,42.22,0.00,64.50,0.00,3404480,,0.00,0.00,0.00,0.00,-2.94,5.40,Win
BHARATFORG,WealthCreation,W,2022-12-23,842.40,0.00,60.97,0.00,2265825,,0.00,0.00,0.00,0.00,-1.09,5.87,Win
